node,total_fee,capacity,routed_payments
032a54b1e9cd2ff8ec5f58915a749cf074e957006e8b4da9c8497fed4b6c6f88dc,200,549579463,2
0392cdd6a22ea90bb08017304c785b44774f3056230a033022fe1e98bcffae7042,210,265296562,2
0391d6dbea021a81bcf04eb9828a5e6493ef3a9e5083b794539869963acb8e8c97,200,25986712,1
03f046fecafffc3afea6d2847a860dc8a4ea402941ec8ae636724b1b14010b73f5,1,4698269,1
02b39b76e521ef420d232dc8bb2cd7599b06bf8732d91bb516ef7f1d86914145e8,1001,138554430,2
0377a56addffdfe9d8d7a74946458081fe56dd17755635bc48b80381773c1b6d7e,2,80226427,1
03d9137937ccc2d278ad5da3fdbbfe88d56e6bb8eaec598a623c5dec5e8c1aeb3e,25,24000000,1
03e2a83993cd953e6530a00001b08ae4840a4e2fa7f46b55d452905a1b87815a26,65,47987324,2
032261d6ec5fb578919e2455f2061d27bd93df57b26d78cdf7bad38f1368d0531b,376,114116743,1
0284353cb3c2342ad97f5773bd0590d7d9f70fa3d04207edd80a8dbf48da3b3f2b,687,46172714,2
02731b798b39a09f9f14e90ee601afb6ebb796d6e5797de14582a978770b33700f,500,359197541,1
029840efe36091a38e1506f82a729bb0f2f33ca6d7cebdd3539bfe92efd3fbd4a5,0,39704861,1
020d1943a436218eddcda48a4356a7f2534de55fd8900b88615783a4e900199fa2,450,59000000,2
03317bd8710e64b280c80fbbbb9a85c814a27c5a94c055dc6bb7799345223bb121,50,12000000,1
03f57da433d006dd13446b760721c7e9d13bdc8e4f9c1bc402f30084833f21c4dd,10,54051622,1
035fed4182fbd0725264f8a0018cabb6b25514dd231291162ac8dd63afb278e9e8,75,271952035,4
02f3db9e1d8d10a157740f6fefc5a0d9b5996935d90a57f748c62a4e50894a590a,2,18730722,2
0311e4ee7e18ebd68b4e1c425da78a5a8af4d5825ece596d9258d152bd962a7e2b,1000,100277215,1
031ff1fa0ce00bece0879270798ee06d29a54f54e9a4ac632beeddcc74f000e217,200,4000000,1
02c23df35912b9393b92cd16761e22e122651b7960720e94a13c01697bfdd27aa1,0,3381663,1
02dbd0003ee6a9b810ca99912b468ce15ca85cc4949ff2a2d1b2b347d50a89ef31,6004,4350000,6
02edf8140c98fe67726eaeba069aea6d5104aef9081c211228dc0df028bc49cdfa,0,25609000,1
0261d1b9535b00ceb9ff0fb75e2503e468f2502670be4637271b71e8749a9c024f,500,259552956,1
03d98220c8144d280c5d217f120c911e6b21c7287769780089a70d870e45fb4404,200,5000000,1
02a6c56279238ba23d3097adcb6a020c96005adfcbc47fc2aaf2d998c2ad24fa3a,126,9800000,2
027a4cb61d55f7335a53140894ca5bc530c71b5470e8c82cd4c5111f17547760ce,50,80700000,1
035ed14e696c1b90961af88110d2b06b9a40b913a44911526ad4a4b07c15cdca10,200,13701776,3
